ID da composição;Descrição da composição SKU FILHO;Código da composição SKU FILHO;ID do componente;Descrição do componente SKU PAI;Código do componente SKU PAI;Quantidade Unidades Kit
15814038751;Capa Para Puff Retangular Plus Elastex Premium Cinza Claro;CD0717CH4;15812370325;Capa para Puff Quadrado - Cinza Claro : (A) 46 a 50 cm, (L) 40x40 cm;CD0717;1
15814038758;Capa Para Puff Retangular Plus Elastex Premium Cinza Escuro;CD0718CH4;15812370326;Capa para Puff Quadrado - Cinza Escuro Universal: (A) 46 a 50 cm, (L) 40x40 cm;CD0718;1
15814038764;Capa Para Puff Retangular Plus Elastex Premium Marrom;CD0719CH4;15812370327;Capa para Puff Quadrado - Marrom Universal: (A) 46 a 50 cm, (L) 40x40 cm;CD0719;1
15814038770;Capa Para Puff Retangular Plus Elastex Premium Preto;CD0720CH4;15812370328;Capa para Puff Quadrado - Preto Universal: (A) 46 a 50 cm, (L) 40x40 cm;CD0720;1
15814038776;Capa Para Puff Retangular Plus Elastex Premium Vermelho;CD0721CH4;15812370329;Capa para Puff Quadrado - Vermelho Universal: (A) 46 a 50 cm, (L) 40x40 cm;CD0721;1
15814038814;Capa Para Puff Retangular Plus Elastex Premium Vinho;CD0724CH4;15812370332;Capa para Puff Quadrado - Marsala Universal: (A) 46 a 50 cm, (L) 40x40 cm;CD0724;1
16067429370;Capa para Sofa 1 Lugar em Malha Elastex Luxo Caramelo Linda;CD1242CH1;16059796924;Capa de Sofá Elastex - Caramelo 1 Lugar (90-140cm);CD1242;1
16049090779;Capa para Sofa 1 Lugar em Malha Elastex Luxo Geo Linda;CD1235CH1;16045207160;Capa de Sofá Elastex - Geo 1 Lugar (90-140cm);CD1235;1
16182177280;Capa para Sofa 1 Lugar Malha Elastex Chocolate Exclusiva;CD1303CH1;16173771465;Capa de Sofá Elastex - Chocolate 1 Lugar (90-140cm);CD1303;1
16112411177;Capa para Sofa 1 Lugar Mármore Cinza em Malha Elastex Premium;CD1264CH1;16101820936;Capa de Sofá Elastex - Mármore Cinza 1 Lugar (90-140cm);CD1264;1
15813952229;Capa Para Sofá 1 Lugar Modern Leaf Luxo Exclusiva;CD0969CH1;15812371142;Capa de Sofá Elastex - Modern Leaf 1 Lugar (90-140cm);CD0969;1
15813951106;Capa para Sofá 2 e 3 lugares de Malha Alto Padrão - Cinza Escuro;PE0175CH3;15812374046;Capa de Sofá Elastex - Cinza Escuro 2 Lugares (145-185cm);PE0171;1
15813951106;Capa para Sofá 2 e 3 lugares de Malha Alto Padrão - Cinza Escuro;PE0175CH3;15812374048;Capa de Sofá Elastex - Cinza Escuro 3 Lugares (190-230cm);PE0172;1
15813951096;Capa para Sofá 2 e 3 lugares de Malha Alto Padrão - Creme;PE0163CH3;15812374033;Capa de Sofá Elastex - Creme 2 Lugares (145-185cm);PE0159;1
15813951096;Capa para Sofá 2 e 3 lugares de Malha Alto Padrão - Creme;PE0163CH3;15812374034;Capa de Sofá Elastex - Creme 3 Lugares (190-230cm);PE0160;1
15813951004;Capa para Sofá 2 e 3 lugares de Malha Alto Padrão - Tabaco;PE0151CH3;15812374025;Capa de Sofá Elastex - Marrom Tabaco 2 Lugares (145-185cm);PE0147;1
15813951004;Capa para Sofá 2 e 3 lugares de Malha Alto Padrão - Tabaco;PE0151CH3;15812374026;Capa de Sofá Elastex - Marrom Tabaco 3 Lugares (190-230cm);PE0148;1
16486946897;Capa para Sofá 2 e 3 lugares de Malha Alto Padrão - Tabaco;PE0151CH3_FBA;15812374026;Capa de Sofá Elastex - Marrom Tabaco 3 Lugares (190-230cm);PE0148;1
16486946897;Capa para Sofá 2 e 3 lugares de Malha Alto Padrão - Tabaco;PE0151CH3_FBA;15812374025;Capa de Sofá Elastex - Marrom Tabaco 2 Lugares (145-185cm);PE0147;1
15813951105;Capa para Sofá 2 e 3 lugares de Malha c/ Elástico - Cinza Escuro;PE0175CH2;15812374046;Capa de Sofá Elastex - Cinza Escuro 2 Lugares (145-185cm);PE0171;1
15813951105;Capa para Sofá 2 e 3 lugares de Malha c/ Elástico - Cinza Escuro;PE0175CH2;15812374048;Capa de Sofá Elastex - Cinza Escuro 3 Lugares (190-230cm);PE0172;1
15813951095;Capa para Sofá 2 e 3 lugares de Malha c/ Elástico - Creme;PE0163CH2;15812374033;Capa de Sofá Elastex - Creme 2 Lugares (145-185cm);PE0159;1
15813951095;Capa para Sofá 2 e 3 lugares de Malha c/ Elástico - Creme;PE0163CH2;15812374034;Capa de Sofá Elastex - Creme 3 Lugares (190-230cm);PE0160;1
15813951001;Capa para Sofá 2 e 3 lugares de Malha c/ Elástico - Tabaco;PE0151CH2;15812374025;Capa de Sofá Elastex - Marrom Tabaco 2 Lugares (145-185cm);PE0147;1
15813951001;Capa para Sofá 2 e 3 lugares de Malha c/ Elástico - Tabaco;PE0151CH2;15812374026;Capa de Sofá Elastex - Marrom Tabaco 3 Lugares (190-230cm);PE0148;1
16182177283;Capa para Sofa 2 Lugares Malha Coladinha Exclusiva Chocolate;CD1304CH1;16173771466;Capa de Sofá Elastex - Chocolate 2 Lugares (145-185cm);CD1304;1
16448241104;Capa para Sofa 2 Lugares Malha Exclusiva Caramelo Luxo;B0BG3DH3GW;16059796925;Capa de Sofá Elastex - Caramelo 2 Lugares (145-185cm);CD1243;1
16067429373;Capa para Sofa 2 Lugares Malha Exclusiva Caramelo Luxo;CD1243CH1;16059796925;Capa de Sofá Elastex - Caramelo 2 Lugares (145-185cm);CD1243;1
16049090783;Capa para Sofa 2 Lugares Malha Exclusiva Geo Luxo;CD1236CH1;16045207161;Capa de Sofá Elastex - Geo 2 Lugares (145-185cm);CD1236;1
16112411181;Capa para Sofa 2 Lugares Malha Exclusiva Mármore Cinza Moderna;CD1265CH1;16101820938;Capa de Sofá Elastex - Mármore Cinza 2 Lugares (145-185cm);CD1265;1
15813952232;Capa Para Sofá 2 Lugares Modern Leaf Exclusiva;CD0970CH1;15812371143;Capa de Sofá Elastex - Modern Leaf 2 Lugares (145-185cm);CD0970;1
15849366621;Capa Para Sofá 21 Elásticos Canto 2 e 3 Lugares Cor Tabaco;PE1443CH2;15835205595;Capa para Sofa de Canto Elasticada - Tabaco Tabaco;PE1443;1
15849366627;Capa Para Sofá 21 Elásticos de Canto 2 e 3 Lugares Cor Cinza;PE1444CH2;15835205596;Capa para Sofa de Canto Elasticada - Cinza Cinza;PE1444;1
15849366630;Capa Para Sofá 21 Elásticos de Canto 2 e 3 Lugares Cor Preto;PE1445CH2;15835205598;Capa para Sofa de Canto Elasticada - Marsala Preto;PE1445;1
16067429378;Capa para Sofá 3 Lugares Caramelo Malha Premium Linda;CD1244CH2;16059796926;Capa de Sofá Elastex - Caramelo 3 Lugares (190-230cm);CD1244;1
16182177292;Capa para Sofa 3 Lugares Chocolate em Tecido Nobre Exclusiva;CD1305CH1;16173771467;Capa de Sofá Elastex - Chocolate 3 Lugares (190-230cm);CD1305;1
16067429377;Capa para Sofa 3 Lugares em Malha Elastex Luxo Caramelo;CD1244CH1;16059796926;Capa de Sofá Elastex - Caramelo 3 Lugares (190-230cm);CD1244;1
ID da composição;Descrição da composição;Código da composição;ID do componente;Descrição do componente;Código do componente;Quantidade do Componente
16049090787;Capa para Sofa 3 Lugares em Malha Elastex Luxo Geo;CD1237CH1;16045207162;Capa de Sofá Elastex - Geo 3 Lugares (190-230cm);CD1237;1
16049090788;Capa para Sofá 3 Lugares Geo Malha Premium Linda;CD1237CH2;16045207162;Capa de Sofá Elastex - Geo 3 Lugares (190-230cm);CD1237;1
15813952235;Capa Para Sofá 3 Lugares Modern Leaf Exclusiva;CD0971CH1;15812371144;Capa de Sofá Elastex - Modern Leaf 3 Lugares (190-230cm);CD0971;1
16182177295;Capa para Sofa 4 Lugares Chocolate em Tecido Nobre Exclusiva;CD1306CH1;16173771468;Capa de Sofá em Malha Elástica Exclusiva Chocolate 4 Lugares;CD1306;1
15853343996;Capa pára Sofá 4 Lugares Malha Premium Cinza Escuro Luxo;CD1036CH1;15846934670;Capa de Sofá Elastex - Cinza Escuro 4 Lugares (235-260cm);CD1036;1
15813950520;Capa para Sofa Classic 1 Lugar Premium Caqui;MR9601CH3;15812373790;Capa Protetora para Poltrona Classic - Caqui;MR9601;1
15813950532;Capa para Sofa Classic 1 Lugar Premium Cinza;MR9610CH3;15812373793;Capa Protetora para Poltrona Classic - Cinza;MR9610;1
15813950524;Capa para Sofa Classic 1 Lugar Premium Tabaco;MR9602CH3;15812373791;Capa Protetora para Poltrona Classic - Tabaco;MR9602;1
15813950498;Capa para Sofa Classic 2 e 3 Lugares Premium Caqui;MR9201CH3;15812373785;Capa Protetora para Sofá Classic Cinza - 3 Lugares;MR9110;1
15813950498;Capa para Sofa Classic 2 e 3 Lugares Premium Caqui;MR9201CH3;15812373781;Capa Protetora para Sofá Classic Cinza - 2 Lugares;MR9010;1
15813950516;Capa para Sofa Classic 2 e 3 Lugares Premium Cinza;MR9210CH3;15812373781;Capa Protetora para Sofá Classic Cinza - 2 Lugares;MR9010;1
15813950516;Capa para Sofa Classic 2 e 3 Lugares Premium Cinza;MR9210CH3;15812373785;Capa Protetora para Sofá Classic Cinza - 3 Lugares;MR9110;1
15813950503;Capa para Sofa Classic 2 e 3 Lugares Premium Tabaco;MR9202CH3;15812373778;Capa Protetora para Sofá Classic Tabaco - 2 Lugares;MR9002;1
15813950503;Capa para Sofa Classic 2 e 3 Lugares Premium Tabaco;MR9202CH3;15812373783;Capa Protetora para Sofá Classic Tabaco - 3 Lugares;MR9102;1
15813950267;Capa para Sofa Classic 2 Lugares Premium Caqui;MR9001CH3;15812373554;Capa Protetora para Sofá Classic Caqui - 2 Lugares;MR9001;1
15813950280;Capa para Sofa Classic 2 Lugares Premium Cinza;MR9010CH3;15812373781;Capa Protetora para Sofá Classic Cinza - 2 Lugares;MR9010;1
15813950272;Capa para Sofa Classic 2 Lugares Premium Tabaco;MR9002CH3;15812373778;Capa Protetora para Sofá Classic Tabaco - 2 Lugares;MR9002;1
15813950556;Capa para Sofa Classic 2+3+4 Lugares Premium Caqui;MR9712CH3;15812373554;Capa Protetora para Sofá Classic Caqui - 2 Lugares;MR9001;1
15813950556;Capa para Sofa Classic 2+3+4 Lugares Premium Caqui;MR9712CH3;15812373782;Capa Protetora para Sofá Classic Caqui - 3 Lugares;MR9101;1
15813950556;Capa para Sofa Classic 2+3+4 Lugares Premium Caqui;MR9712CH3;15812373794;Capa Protetora para Sofá Classic Caqui - 4 Lugares;MR9701;1
15813950564;Capa para Sofa Classic 2+3+4 Lugares Premium Cinza;MR9714CH3;15812373781;Capa Protetora para Sofá Classic Cinza - 2 Lugares;MR9010;1
15813950564;Capa para Sofa Classic 2+3+4 Lugares Premium Cinza;MR9714CH3;15812373785;Capa Protetora para Sofá Classic Cinza - 3 Lugares;MR9110;1
15813950564;Capa para Sofa Classic 2+3+4 Lugares Premium Cinza;MR9714CH3;15812373797;Capa Protetora para Sofá Classic Cinza - 4 Lugares;MR9710;1
15813950552;Capa para Sofa Classic 2+3+4 Lugares Premium Tabaco;MR9711CH3;15812373778;Capa Protetora para Sofá Classic Tabaco - 2 Lugares;MR9002;1
15813950552;Capa para Sofa Classic 2+3+4 Lugares Premium Tabaco;MR9711CH3;15812373783;Capa Protetora para Sofá Classic Tabaco - 3 Lugares;MR9102;1
15813950552;Capa para Sofa Classic 2+3+4 Lugares Premium Tabaco;MR9711CH3;15812373795;Capa Protetora para Sofá Classic Tabaco - 4 Lugares;MR9702;1
15813950284;Capa para Sofa Classic 3 Lugares Premium Caqui;MR9101CH3;15812373782;Capa Protetora para Sofá Classic Caqui - 3 Lugares;MR9101;1
15813950493;Capa para Sofa Classic 3 Lugares Premium Cinza;MR9110CH3;15812373785;Capa Protetora para Sofá Classic Cinza - 3 Lugares;MR9110;1
15813950288;Capa para Sofa Classic 3 Lugares Premium Tabaco;MR9102CH3;15812373783;Capa Protetora para Sofá Classic Tabaco - 3 Lugares;MR9102;1
15813950536;Capa para Sofa Classic 4 Lugares Premium Caqui;MR9701CH3;15812373794;Capa Protetora para Sofá Classic Caqui - 4 Lugares;MR9701;1
15813950548;Capa para Sofa Classic 4 Lugares Premium Cinza;MR9710CH3;15812373797;Capa Protetora para Sofá Classic Cinza - 4 Lugares;MR9710;1
15813950540;Capa para Sofa Classic 4 Lugares Premium Tabaco;MR9702CH3;15812373795;Capa Protetora para Sofá Classic Tabaco - 4 Lugares;MR9702;1
15812370020;Capa para Sofá Dalila - Avelã Kit 2+3 Lugares;PE0391;15812370036;Capa para Sofá Dalila - Avelã 2 Lugares;PE0447;1
15812370020;Capa para Sofá Dalila - Avelã Kit 2+3 Lugares;PE0391;15812370037;Capa para Sofá Dalila - Avelã 3 Lugares;PE0448;1
15812370021;Capa para Sofá Dalila - Azul Kit 2+3 Lugares;PE0397;15812370038;Capa para Sofá Dalila - Azul 2 Lugares;PE0449;1
15812370021;Capa para Sofá Dalila - Azul Kit 2+3 Lugares;PE0397;15812370039;Capa para Sofá Dalila - Azul 3 Lugares;PE0450;1
15812370022;Capa para Sofá Dalila - Cinza Chumbo Kit 2+3 Lugares;PE0403;15812370041;Capa para Sofá Dalila - Cinza Chumbo 3 Lugares;PE0452;1
15812370022;Capa para Sofá Dalila - Cinza Chumbo Kit 2+3 Lugares;PE0403;15812370040;Capa para Sofá Dalila - Cinza Chumbo 2 Lugares;PE0451;1
15812370023;Capa para Sofá Dalila - Preta Kit 2+3 Lugares;PE0409;15812370042;Capa para Sofá Dalila - Preta 2 Lugares;PE0453;1
15812370023;Capa para Sofá Dalila - Preta Kit 2+3 Lugares;PE0409;15812370043;Capa para Sofá Dalila - Preta 3 Lugares;PE0454;1
15812370024;Capa para Sofá Dalila - Tabaco Kit 2+3 Lugares;PE0415;15812370044;Capa para Sofá Dalila - Tabaco 2 Lugares;PE0455;1
15812370024;Capa para Sofá Dalila - Tabaco Kit 2+3 Lugares;PE0415;15812370045;Capa para Sofá Dalila - Tabaco 3 Lugares;PE0456;1
15812370025;Capa para Sofá Dalila - Vermelho Kit 2+3 Lugares;PE0421;15812370046;Capa para Sofá Dalila - Vermelho 2 Lugares;PE0457;1
15812370025;Capa para Sofá Dalila - Vermelho Kit 2+3 Lugares;PE0421;15812370047;Capa para Sofá Dalila - Vermelho 3 Lugares;PE0458;1
15813951744;Capa para Sofá de Malha c/ Elástico Alto Padrão Bege - 1 Lugar;PE0250CH;15812374219;Capa de Sofá Elastex - Bege 1 Lugar (90-140cm);PE0250;1
15813951745;Capa para Sofá de Malha c/ Elástico Alto Padrão Bege - 2 lugares;PE0251CH;15812374221;Capa de Sofá Elastex - Bege 2 Lugares (145-185cm);PE0251;1
15813951746;Capa para Sofá de Malha c/ Elástico Alto Padrão Bege - 3 lugares;PE0252CH;15812374222;Capa de Sofá Elastex - Bege 3 Lugares (190-230cm);PE0252;1
15813951749;Capa para Sofá de Malha c/ Elástico Alto Padrão Bege - KIT 1+2 Lugares;PE0253CH;15812374221;Capa de Sofá Elastex - Bege 2 Lugares (145-185cm);PE0251;1
15813951749;Capa para Sofá de Malha c/ Elástico Alto Padrão Bege - KIT 1+2 Lugares;PE0253CH;15812374219;Capa de Sofá Elastex - Bege 1 Lugar (90-140cm);PE0250;1
15813951751;Capa para Sofá de Malha c/ Elástico Alto Padrão Bege - KIT 1+2+3 Lugares;PE0255CH;15812374219;Capa de Sofá Elastex - Bege 1 Lugar (90-140cm);PE0250;1
15813951751;Capa para Sofá de Malha c/ Elástico Alto Padrão Bege - KIT 1+2+3 Lugares;PE0255CH;15812374221;Capa de Sofá Elastex - Bege 2 Lugares (145-185cm);PE0251;1
15813951751;Capa para Sofá de Malha c/ Elástico Alto Padrão Bege - KIT 1+2+3 Lugares;PE0255CH;15812374222;Capa de Sofá Elastex - Bege 3 Lugares (190-230cm);PE0252;1
15813951750;Capa para Sofá de Malha c/ Elástico Alto Padrão Bege - KIT 2+3 Lugares;PE0254CH;15812374221;Capa de Sofá Elastex - Bege 2 Lugares (145-185cm);PE0251;1
15813951750;Capa para Sofá de Malha c/ Elástico Alto Padrão Bege - KIT 2+3 Lugares;PE0254CH;15812374222;Capa de Sofá Elastex - Bege 3 Lugares (190-230cm);PE0252;1
15812374045;Capa para Sofá de Malha c/ Elástico Alto Padrão Cinza Escuro - 1 lugar;PE0170CH;15812374044;Capa de Sofá Elastex - Cinza Escuro 1 Lugar (90-140cm);PE0170;1
15812374047;Capa para Sofá de Malha c/ Elástico Alto Padrão Cinza Escuro - 2 lugares;PE0171CH;15812374046;Capa de Sofá Elastex - Cinza Escuro 2 Lugares (145-185cm);PE0171;1
15812374053;Capa para Sofá de Malha c/ Elástico Alto Padrão Cinza Escuro - KIT 1+2 Lugares;PE0174CH;15812374044;Capa de Sofá Elastex - Cinza Escuro 1 Lugar (90-140cm);PE0170;1
15812374053;Capa para Sofá de Malha c/ Elástico Alto Padrão Cinza Escuro - KIT 1+2 Lugares;PE0174CH;15812374046;Capa de Sofá Elastex - Cinza Escuro 2 Lugares (145-185cm);PE0171;1
15812374051;Capa para Sofá de Malha c/ Elástico Alto Padrão Cinza Escuro - KIT 1+2+3 Lugares;PE0173CH;15812374044;Capa de Sofá Elastex - Cinza Escuro 1 Lugar (90-140cm);PE0170;1
15812374051;Capa para Sofá de Malha c/ Elástico Alto Padrão Cinza Escuro - KIT 1+2+3 Lugares;PE0173CH;15812374046;Capa de Sofá Elastex - Cinza Escuro 2 Lugares (145-185cm);PE0171;1
15812374051;Capa para Sofá de Malha c/ Elástico Alto Padrão Cinza Escuro - KIT 1+2+3 Lugares;PE0173CH;15812374048;Capa de Sofá Elastex - Cinza Escuro 3 Lugares (190-230cm);PE0172;1
15812374055;Capa para Sofá de Malha c/ Elástico Alto Padrão Cinza Escuro - KIT 2+3 Lugares;PE0175CH;15812374046;Capa de Sofá Elastex - Cinza Escuro 2 Lugares (145-185cm);PE0171;1
15812374055;Capa para Sofá de Malha c/ Elástico Alto Padrão Cinza Escuro - KIT 2+3 Lugares;PE0175CH;15812374048;Capa de Sofá Elastex - Cinza Escuro 3 Lugares (190-230cm);PE0172;1
15814039214;Capa para Sofa Dupla Face 1 Lugar Premium Caqui-Palha;MR0008CH3;15812373190;Capa Protetora Sofá Caqui-Palha - 1 Lugar;MR0008;1
15813941905;Capa para Sofa Dupla Face 1 Lugar Premium Caqui-Tabaco;MR0020CH3;15812373207;Capa Protetora Sofá Caqui-Tabaco - 1 Lugar;MR0020;1
15813941956;Capa para Sofa Dupla Face 1 Lugar Premium Cinza-Preto;MR0032CH3;15812373220;Capa Protetora Sofá Cinza-Preto - 1 Lugar;MR0032;1
15813950178;Capa para Sofa Dupla Face 1 Lugar Premium Preto-Vermelho;MR1606CH3;15812373535;Capa Protetora Sofá Preto-Vermelho - 1 Lugar;MR1606;1
15814039230;Capa para Sofa Dupla Face 2 e 3 Lugares Caqui-Palha;MR0012CH3;15812373195;Capa Protetora Sofá Caqui-Palha Sofá de 2 Lugares;MR0009;1
15814039230;Capa para Sofa Dupla Face 2 e 3 Lugares Caqui-Palha;MR0012CH3;15812373196;Capa Protetora Sofá Caqui-Palha Sofá de 3 Lugares;MR0010;1
15813941924;Capa para Sofa Dupla Face 2 e 3 Lugares Caqui-Tabaco;MR0024CH3;15812373209;Capa Protetora Sofá Caqui-Tabaco Sofá de 3 Lugares;MR0022;1
15813941924;Capa para Sofa Dupla Face 2 e 3 Lugares Caqui-Tabaco;MR0024CH3;15812373208;Capa Protetora Sofá Caqui-Tabaco Sofá de 2 Lugares;MR0021;1
15813941982;Capa para Sofa Dupla Face 2 e 3 Lugares Cinza-Preto;MR0036CH3;15812373221;Capa Protetora Sofá Cinza-Preto Sofá de 2 Lugares;MR0033;1
15813941982;Capa para Sofa Dupla Face 2 e 3 Lugares Cinza-Preto;MR0036CH3;15812373222;Capa Protetora Sofá Cinza-Preto Sofá de 3 Lugares;MR0034;1
15814039218;Capa para Sofa Dupla Face 2 Lugares Exclusiva Caqui-Palha;MR0009CH3;15812373195;Capa Protetora Sofá Caqui-Palha Sofá de 2 Lugares;MR0009;1
15813941911;Capa para Sofa Dupla Face 2 Lugares Exclusiva Caqui-Tabaco;MR0021CH3;15812373208;Capa Protetora Sofá Caqui-Tabaco Sofá de 2 Lugares;MR0021;1
15813941960;Capa para Sofa Dupla Face 2 Lugares Exclusiva Cinza-Preto;MR0033CH3;15812373221;Capa Protetora Sofá Cinza-Preto Sofá de 2 Lugares;MR0033;1
15814039234;Capa para Sofa Dupla Face 2+3+4 Lugares Caqui-Palha;MR0013CH3;15812373195;Capa Protetora Sofá Caqui-Palha Sofá de 2 Lugares;MR0009;1
15814039234;Capa para Sofa Dupla Face 2+3+4 Lugares Caqui-Palha;MR0013CH3;15812373196;Capa Protetora Sofá Caqui-Palha Sofá de 3 Lugares;MR0010;1
15814039234;Capa para Sofa Dupla Face 2+3+4 Lugares Caqui-Palha;MR0013CH3;15812373197;Capa Protetora Sofá Caqui-Palha - 4 Lugares;MR0011;1
15813941928;Capa para Sofa Dupla Face 2+3+4 Lugares Caqui-Tabaco;MR0025CH3;15812373210;Capa Protetora Sofá Caqui-Tabaco - 4 Lugares;MR0023;1
15813941928;Capa para Sofa Dupla Face 2+3+4 Lugares Caqui-Tabaco;MR0025CH3;15812373209;Capa Protetora Sofá Caqui-Tabaco Sofá de 3 Lugares;MR0022;1
15813941928;Capa para Sofa Dupla Face 2+3+4 Lugares Caqui-Tabaco;MR0025CH3;15812373208;Capa Protetora Sofá Caqui-Tabaco Sofá de 2 Lugares;MR0021;1
15813941987;Capa para Sofa Dupla Face 2+3+4 Lugares Cinza-Preto;MR0037CH3;15812373221;Capa Protetora Sofá Cinza-Preto Sofá de 2 Lugares;MR0033;1
15813941987;Capa para Sofa Dupla Face 2+3+4 Lugares Cinza-Preto;MR0037CH3;15812373222;Capa Protetora Sofá Cinza-Preto Sofá de 3 Lugares;MR0034;1
15813941987;Capa para Sofa Dupla Face 2+3+4 Lugares Cinza-Preto;MR0037CH3;15812373223;Capa Protetora Sofá Cinza-Preto - 4 Lugares;MR0035;1
15814039222;Capa para Sofa Dupla Face 3 Lugares Exclusiva Caqui-Palha;MR0010CH3;15812373196;Capa Protetora Sofá Caqui-Palha Sofá de 3 Lugares;MR0010;1
15813941915;Capa para Sofa Dupla Face 3 Lugares Exclusiva Caqui-Tabaco;MR0022CH3;15812373209;Capa Protetora Sofá Caqui-Tabaco Sofá de 3 Lugares;MR0022;1
15813941964;Capa para Sofa Dupla Face 3 Lugares Exclusiva Cinza-Preto;MR0034CH3;15812373222;Capa Protetora Sofá Cinza-Preto Sofá de 3 Lugares;MR0034;1
15814039226;Capa para Sofa Dupla Face 4 Lugares Exclusiva Caqui-Palha;MR0011CH3;15812373197;Capa Protetora Sofá Caqui-Palha - 4 Lugares;MR0011;1
15813941920;Capa para Sofa Dupla Face 4 Lugares Exclusiva Caqui-Tabaco;MR0023CH3;15812373210;Capa Protetora Sofá Caqui-Tabaco - 4 Lugares;MR0023;1
15813941978;Capa para Sofa Dupla Face 4 Lugares Exclusiva Cinza-Preto;MR0035CH3;15812373223;Capa Protetora Sofá Cinza-Preto - 4 Lugares;MR0035;1
15812374360;Capa para Sofá Elastex - Adele 1 Lugar (90-140cm);CD0297Teste;15812374359;Capa de Sofá Elastex - Adele 1 Lugar (90-140cm);CD0297;1
15812374049;Capa para Sofá Elastex - Cinza Escuro 3 Lugares (190-230cm);PE0172CH;15812374048;Capa de Sofá Elastex - Cinza Escuro 3 Lugares (190-230cm);PE0172;1
16067429371;Capa para Sofá em Malha Elastex 1 Lugar Caramelo Exclusivo;CD1242CH2;16059796924;Capa de Sofá Elastex - Caramelo 1 Lugar (90-140cm);CD1242;1
16049090781;Capa para Sofá em Malha Elastex 1 Lugar Geo Exclusivo;CD1235CH2;16045207160;Capa de Sofá Elastex - Geo 1 Lugar (90-140cm);CD1235;1
15813942034;Capa para Sofa Impermeável 1 Lugar Premium Caqui-Palha;MR0059CH3;15812373462;Capa Protetora Sofá Impermeável Caqui-Palha - 1 Lugar;MR0059;1
15813942166;Capa para Sofa Impermeável 1 Lugar Premium Caqui-Tabaco;MR0071CH3;15812373474;Capa Protetora Sofá Impermeável Caqui-Tabaco - 1 Lugar;MR0071;1
15813950259;Capa para Sofa Impermeável 1 Lugar Premium Caqui-Vermelho;MR7704CH3;15812373552;Capa Protetora Sofá Impermeável Vermelho-Caqui - 1 Lugar;MR7704;1
15813942191;Capa para Sofa Impermeável 1 Lugar Premium Cinza-Preto;MR0077CH3;15812373480;Capa Protetora Sofá Impermeável Cinza-Preto - 1 Lugar;MR0077;1
15813942050;Capa para Sofa Impermeável 2 e 3 Lugares Caqui-Palha;MR0063CH3;15812373464;Capa Protetora Sofá Impermeável Caqui-Palha - 3 Lugares;MR0061;1
15813942050;Capa para Sofa Impermeável 2 e 3 Lugares Caqui-Palha;MR0063CH3;15812373463;Capa Protetora Sofá Impermeável Caqui-Palha - 2 Lugares;MR0060;1
15813942182;Capa para Sofa Impermeável 2 e 3 Lugares Caqui-Tabaco;MR0075CH3;15812373476;Capa Protetora Sofá Impermeável Caqui-Tabaco - 3 Lugares;MR0073;1
15813942182;Capa para Sofa Impermeável 2 e 3 Lugares Caqui-Tabaco;MR0075CH3;15812373475;Capa Protetora Sofá Impermeável Caqui-Tabaco - 2 Lugares;MR0072;1
15813950251;Capa para Sofa Impermeável 2 e 3 Lugares Caqui-Vermelho;MR7204CH3;15812373548;Capa Protetora Sofá Impermeável Vermelho-Caqui - 2 Lugares;MR7004;1
15813950251;Capa para Sofa Impermeável 2 e 3 Lugares Caqui-Vermelho;MR7204CH3;15812373549;Capa Protetora Sofá Impermeável Vermelho-Caqui - 3 Lugares;MR7104;1
15813942207;Capa para Sofa Impermeável 2 e 3 Lugares Cinza-Preto;MR0081CH3;15812373481;Capa Protetora Sofá Impermeável Cinza-Preto - 2 Lugares;MR0078;1
15813942207;Capa para Sofa Impermeável 2 e 3 Lugares Cinza-Preto;MR0081CH3;15812373482;Capa Protetora Sofá Impermeável Cinza-Preto - 3 Lugares;MR0079;1
15813950243;Capa para Sofa Impermeável 2 Lugares Caqui-Vermelho Luxo;MR7004CH3;15812373548;Capa Protetora Sofá Impermeável Vermelho-Caqui - 2 Lugares;MR7004;1
15813942038;Capa para Sofa Impermeável 2 Lugares Exclusiva Caqui-Palha;MR0060CH3;15812373463;Capa Protetora Sofá Impermeável Caqui-Palha - 2 Lugares;MR0060;1
15813942170;Capa para Sofa Impermeável 2 Lugares Exclusiva Caqui-Tabaco;MR0072CH3;15812373475;Capa Protetora Sofá Impermeável Caqui-Tabaco - 2 Lugares;MR0072;1
15813942195;Capa para Sofa Impermeável 2 Lugares Exclusiva Cinza-Preto;MR0078CH3;15812373481;Capa Protetora Sofá Impermeável Cinza-Preto - 2 Lugares;MR0078;1
15813942055;Capa para Sofa Impermeável 2+3+4 Lugares Caqui-Palha;MR0064CH3;15812373465;Capa Protetora Sofá Impermeável Caqui-Palha - 4 Lugares;MR0062;1
15813942055;Capa para Sofa Impermeável 2+3+4 Lugares Caqui-Palha;MR0064CH3;15812373464;Capa Protetora Sofá Impermeável Caqui-Palha - 3 Lugares;MR0061;1
15813942055;Capa para Sofa Impermeável 2+3+4 Lugares Caqui-Palha;MR0064CH3;15812373463;Capa Protetora Sofá Impermeável Caqui-Palha - 2 Lugares;MR0060;1
15813942186;Capa para Sofa Impermeável 2+3+4 Lugares Caqui-Tabaco;MR0076CH3;15812373477;Capa Protetora Sofá Impermeável Caqui-Tabaco - 4 Lugares;MR0074;1
15813942186;Capa para Sofa Impermeável 2+3+4 Lugares Caqui-Tabaco;MR0076CH3;15812373476;Capa Protetora Sofá Impermeável Caqui-Tabaco - 3 Lugares;MR0073;1
